# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov 16 16:49:49 2023
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_msinie:      Planet Mass*sin(i) [Earth Mass]
# COLUMN pl_msinieerr1:  Planet Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_msinieerr2:  Planet Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_msinielim:   Planet Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_cmasse:      Planet Mass*sin(i)/sin(i) [Earth Mass]
# COLUMN pl_cmasseerr1:  Planet Mass*sin(i)/sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_cmasseerr2:  Planet Mass*sin(i)/sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_cmasselim:   Planet Mass*sin(i)/sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
loc_rowid,pl_name,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
2678,HD 220197 b,,,,,63.56600,22.24810,-12.71320,0,,,,,0.187000,0.279000,-0.132000,0
2679,HD 220689 b,,,,,336.89000,28.60000,-28.60000,0,,,,,0.160000,0.100000,-0.070000,0
2680,HD 220689 b,,,,,355.33394,11.12405,-11.12405,0,,,,,0.054000,0.061000,-0.038000,0
2681,HD 220689 b,381.39409,69.92225,-34.96112,0,351.51822,24.15496,-23.51930,0,,,,,0.053000,0.060000,-0.037000,0
2682,HD 220773 b,,,,,460.80000,95.00000,-95.00000,0,,,,,0.510000,0.100000,-0.100000,0
2683,HD 220842 b,,,,,1010.69940,47.67450,-47.67450,0,,,,,0.404000,0.009000,-0.009000,0
2684,HD 221287 b,,,,,982.05000,251.08000,-251.08000,0,,,,,0.080000,0.170000,-0.050000,0
2685,HD 221416 b,,,,,,,,,,,,,,,,
2686,HD 221416 b,60.50000,5.70000,-5.70000,0,,,,,,,,,0.115000,0.034000,-0.030000,0
2687,HD 221416 b,,,,,,,,,,,,,,,,
2688,HD 221420 b,6467.80808,631.20722,-1090.46926,0,,,,,,,,,0.082000,0.015000,-0.015000,0
2689,HD 221420 b,,,,,3082.95100,349.61300,-317.83000,0,,,,,0.420000,0.050000,-0.070000,0
2690,HD 221420 b,6992.22495,635.65681,-635.65681,0,,,,,,,,,0.120000,0.040000,-0.030000,0
2691,HD 221420 b,7278.27052,699.22250,-699.22250,0,2002.31896,158.91420,-95.34852,0,,,,,0.140000,0.040000,-0.030000,0
2692,HD 221420 b,6547.26518,635.65681,-508.52545,0,1983.24926,206.58846,-187.51876,0,,,,,0.162000,0.035000,-0.030000,0
2693,HD 221585 b,,,,,511.70630,44.49620,-44.49620,0,,,,,0.123000,0.069000,-0.069000,0
2694,HD 222076 b,,,,,495.81480,34.96130,-34.96130,0,,,,,0.080000,0.050000,-0.050000,0
2695,HD 222155 b,581.62598,111.23994,-82.63539,0,521.23859,76.27882,-63.56568,0,,,,,0.090000,0.100000,-0.062000,0
2696,HD 222155 b,,,,,603.85000,212.94000,-168.44000,0,,,,,0.160000,0.270000,-0.220000,0
2697,HD 222155 b,,,,,673.79960,158.91500,-158.91500,0,,,,,0.160000,0.220000,-0.220000,0
2698,HD 222582 b,,,,,1681.25000,,,0,,,,,0.710000,0.050000,-0.050000,0
2699,HD 222582 b,,,,,2463.10000,206.60000,-206.60000,0,,,,,0.725000,0.012000,-0.012000,0
2700,HD 222582 b,,,,,2660.23710,127.13200,-127.13200,0,,,,,0.730000,0.010000,-0.010000,0
2701,HD 222582 b,,,,,2504.48785,76.27882,-76.27882,0,,,,,0.761500,0.003500,-0.003400,0
2702,HD 224538 b,,,,,1897.44510,133.48860,-133.48860,0,,,,,0.464000,0.022000,-0.022000,0
2703,HD 224538 b,2075.73733,583.53296,-110.92211,0,,,,,,,,,0.476000,0.014000,-0.013000,0
2704,HD 224538 b,3655.02668,858.13670,-826.35386,0,2218.44228,69.92225,-69.92225,0,,,,,0.484000,0.014000,-0.014000,0
2705,HD 224693 b,,,,,225.65000,,,0,,,,,0.050000,0.030000,-0.030000,0
2706,HD 224693 b,,,,,222.48100,38.13960,-38.13960,0,,,,,0.104000,0.017000,-0.017000,0
2707,HD 22496 b,,,,,5.57000,0.73000,-0.68000,0,,,,,,,,
2708,HD 22532 b,,,,,673.79622,28.60456,-28.60456,0,,,,,0.030000,0.030000,-0.030000,0
2709,HD 22781 b,,,,,4338.20000,308.00000,-308.00000,0,,,,,0.819100,0.002300,-0.002300,0
2710,HD 22946 d,26.57000,,,1,,,,,,,,,,,,
2711,HD 23079 b,,,,,829.53630,34.96130,-34.96130,0,,,,,0.100000,0.030000,-0.030000,0
2712,HD 23079 b,,,,,778.70000,66.70000,-66.70000,0,,,,,0.102000,0.031000,-0.031000,0
2713,HD 23079 b,,,,,794.50000,95.30000,-95.30000,0,,,,,0.020000,0.120000,-0.120000,0
2714,HD 23127 b,,,,,476.70000,63.60000,-63.60000,0,,,,,0.440000,0.070000,-0.070000,0
2715,HD 23127 b,,,,,521.24120,57.20940,-57.20940,0,,,,,0.440000,0.070000,-0.070000,0
2716,HD 23127 b,,,,,485.32641,11.75971,-12.07754,0,,,,,0.406000,0.083000,-0.090000,0
2717,HD 231701 b,,,,,416.35730,57.20940,-57.20940,0,,,,,0.100000,0.080000,-0.080000,0
2718,HD 231701 b,,,,,359.14790,79.45750,-79.45750,0,,,,,0.130000,0.032000,-0.032000,0
2719,HD 231701 b,,,,,343.24000,,,0,,,,,0.100000,0.080000,-0.080000,0
2720,HD 233604 b,,,,,2089.64400,,,0,,,,,0.050000,0.030000,-0.030000,0
2721,HD 233832 b,,,,,864.49760,73.10090,-73.10090,0,,,,,0.381000,0.029000,-0.028000,0
2722,HD 233832 b,,,,,565.73740,25.42640,-19.06980,0,,,,,0.359000,0.046000,-0.039000,0
2723,HD 23472 b,8.32000,0.78000,-0.79000,0,,,,,,,,,0.072000,0.039000,-0.040000,0
2724,HD 23472 b,,,,,,,,,,,,,,,,
2725,HD 23472 b,17.92000,1.41000,-14.00000,0,,,,,,,,,0.000000,,,0
2726,HD 23472 c,17.18000,1.07000,-13.77000,0,,,,,,,,,0.000000,,,0
2727,HD 23472 c,,,,,,,,,,,,,,,,
2728,HD 23472 c,3.41000,0.88000,-0.81000,0,,,,,,,,,0.063000,0.054000,-0.043000,0
2729,HD 23472 d,0.55000,0.21000,-0.20000,0,,,,,,,,,0.070000,0.050000,-0.047000,0
2730,HD 23472 d,,,,,,,,,,,,,,,,
2731,HD 23472 e,,,,,,,,,,,,,,,,
2732,HD 23472 e,0.72000,0.28000,-0.27000,0,,,,,,,,,0.070000,0.052000,-0.047000,0
2733,HD 23472 f,,,,,,,,,,,,,,,,
2734,HD 23472 f,0.77000,0.44000,-0.40000,0,,,,,,,,,0.070000,0.048000,-0.051000,0
2735,HD 235088 b,,,,,,,,,,,,,,,,
2736,HD 235088 b,,,,,,,,,,,,,,,,
2737,HD 23596 b,,,,,2870.00490,235.19420,-235.19420,0,,,,,0.270000,0.010000,-0.010000,0
2738,HD 23596 b,3786.60764,314.65012,-561.92062,0,,,,,,,,,0.282000,0.017000,-0.014000,0
2739,HD 23596 b,,,,,2450.37000,123.95000,-123.95000,0,,,,,0.266000,0.014000,-0.014000,0
2740,HD 23596 b,,,,,2574.42300,,,0,,,,,0.292000,0.023000,-0.023000,0
2741,HD 23596 b,4640.29474,476.74261,-413.17693,0,2609.37122,149.37935,-152.55764,0,,,,,0.292000,0.024000,-0.022000,0
2742,HD 238090 b,,,,,6.89000,0.92000,-0.95000,0,,,,,0.300000,0.160000,-0.170000,0
2743,HD 238914 b,,,,,1906.98000,858.14100,-858.14100,0,,,,,0.560000,0.070000,-0.050000,0
2744,HD 240210 b,,,,,1655.82000,,,0,,,,,0.150000,0.020000,-0.020000,0
2745,HD 240237 b,,,,,5050.31870,1773.49140,-1773.49140,0,,,,,0.400000,0.100000,-0.100000,0
2746,HD 240237 b,,,,,1684.40000,,,0,,,,,0.400000,0.100000,-0.100000,0
2747,HD 24040 b,,,,,1287.20505,47.67426,-47.67426,0,,,,,0.012000,0.011000,-0.008200,0
2748,HD 24040 b,,,,,1274.44000,155.73000,-155.73000,0,,,,,0.040000,0.070000,-0.060000,0
2749,HD 24040 b,,,,,1303.05000,38.14000,-38.14000,0,,,,,0.047000,0.020000,-0.020000,0
2750,HD 24040 b,,,,,1226.82380,114.41880,-114.41880,0,,,,,0.040000,0.060000,-0.060000,0
2751,HD 24040 b,,,,,1296.74640,34.96130,-34.96130,0,,,,,0.010000,0.015000,-0.009000,0
2752,HD 24040 c,,,,,63.88351,8.58137,-8.58137,0,,,,,0.110000,0.120000,-0.079000,0
2753,HD 24064 b,,,,,2987.60200,413.17900,-413.17900,0,,,,,0.350000,0.080000,-0.080000,0
2754,HD 24064 b,,,,,4096.82870,918.52870,-918.52870,0,,,,,0.350000,0.080000,-0.080000,0
2755,HD 24085 b,,,,,11.80000,3.10000,-3.10000,0,,,,,0.220000,0.120000,-0.120000,0
2756,HD 25015 b,2884.92845,367.72747,-579.40119,0,,,,,,,,,0.341000,0.085000,-0.077000,0
2757,HD 25015 b,2993.94359,270.15415,-247.90616,0,1563.71576,165.27077,-136.66622,0,,,,,0.341000,0.086000,-0.080000,0
2758,HD 25015 b,,,,,1423.87840,95.34900,-88.99240,0,,,,,0.390000,0.090000,-0.070000,0
2759,HD 25171 b,,,,,290.81445,3.49613,-3.81396,0,,,,,0.042000,0.046000,-0.029000,0
2760,HD 25171 b,,,,,301.92600,31.78170,-31.78170,0,,,,,0.080000,0.060000,-0.060000,0
2761,HD 25723 b,,,,,794.57102,44.49598,-54.03083,0,,,,,0.040000,0.050000,-0.030000,0
2762,HD 25912 b,,,,,38.13941,4.13177,-4.13177,0,,,,,0.050000,0.039000,-0.034000,0
2763,HD 25912 c,5252.75008,437.33189,-444.64194,0,,,,,,,,,0.051000,0.048000,-0.025000,0
2764,HD 260655 b,,,,,,,,,,,,,,,,
2765,HD 260655 b,2.14000,0.34000,-0.34000,0,,,,,,,,,0.039000,0.043000,-0.023000,0
2766,HD 260655 c,,,,,,,,,,,,,,,,
2767,HD 260655 c,3.09000,0.48000,-0.48000,0,,,,,,,,,0.038000,0.036000,-0.022000,0
2768,HD 26161 b,9045.39646,6372.14173,-70.55791,0,,,,,,,,,0.922000,0.037000,-0.099000,0
2769,HD 26161 b,,,,,4290.68349,2701.54146,-1175.96511,0,,,,,0.820000,0.061000,-0.050000,0
2770,HD 2638 b,,,,,152.55000,,,0,,,,,0.000000,,,0
2771,HD 2638 b,,,,,133.48860,9.53490,-9.53490,0,,,,,0.000000,,,0
2772,HD 2638 b,,,,,158.91420,,,0,,,,,0.187000,,,0
2773,HD 2685 b,,,,,,,,,,,,,,,,
2774,HD 2685 b,371.86110,38.13960,-38.13960,0,,,,,,,,,0.091000,0.039000,-0.047000,0
2775,HD 2685 b,,,,,,,,,,,,,,,,
2776,HD 26965 b,,,,,8.47000,0.47000,-0.47000,0,,,,,0.040000,0.050000,-0.030000,0
2777,HD 27442 b,,,,,429.07050,34.96130,-34.96130,0,,,,,0.058000,0.050000,-0.050000,0
2778,HD 27442 b,,,,,495.80000,44.50000,-44.50000,0,,,,,0.060000,0.043000,-0.043000,0
2779,HD 27631 b,495.81231,63.56568,-47.67426,0,467.20776,38.13941,-38.13941,0,,,,,0.163000,0.057000,-0.057000,0
2780,HD 27631 b,,,,,474.83802,13.34886,-13.34886,0,,,,,0.141000,0.062000,-0.065000,0
2781,HD 27631 b,,,,,460.83000,44.49000,-44.49000,0,,,,,0.120000,0.060000,-0.060000,0
2782,HD 27894 b,,,,,205.00000,,,0,,,,,0.048600,0.008600,-0.008600,0
2783,HD 27894 b,,,,,196.73578,15.89142,-15.89142,0,,,,,0.047000,0.012000,-0.011000,0
2784,HD 27894 b,,,,,211.35695,2.86047,-2.22481,0,,,,,0.047000,0.012000,-0.008000,0
2785,HD 27894 b,,,,,197.05000,,,0,,,,,0.049000,0.008000,-0.008000,0
2786,HD 27894 c,,,,,51.48846,3.49613,-12.71320,0,,,,,0.015000,0.020000,-0.002000,0
2787,HD 27894 d,2063.65985,313.69664,-112.19343,0,,,,,,,,,0.343000,0.031000,-0.026000,0
2788,HD 27894 d,,,,,1721.04945,75.96137,-385.84562,0,,,,,0.389000,0.087000,-0.030000,0
2789,HD 27969 b,,,,,1525.57635,76.27882,-73.10053,0,,,,,0.182000,0.019000,-0.019000,0
2790,HD 28109 b,,,,,,,,,,,,,,,,
2791,HD 28109 b,18.49600,9.12000,-7.60900,0,,,,,,,,,0.330700,,,1
2792,HD 28109 c,7.94300,4.22700,-3.04600,0,,,,,,,,,0.120300,,,1
2793,HD 28109 c,,,,,,,,,,,,,,,,
2794,HD 28109 d,,,,,,,,,,,,,,,,
2795,HD 28109 d,5.68100,2.73800,-2.11000,0,,,,,,,,,0.086400,,,1
2796,HD 28185 b,,,,,1855.16441,154.46461,-162.09249,0,,,,,0.055000,0.004000,-0.003000,0
2797,HD 28185 b,,,,,1811.63100,,,0,,,,,0.070000,0.040000,-0.040000,0
2798,HD 28185 b,,,,,1776.59000,104.88000,-104.88000,0,,,,,0.092000,0.019000,-0.019000,0
2799,HD 28185 b,,,,,1919.68358,63.56568,-63.56568,0,,,,,0.062900,0.004200,-0.004900,0
2800,HD 28185 b,,,,,2129.46100,,,0,,,,,0.050000,0.030000,-0.030000,0
2801,HD 28185 b,,,,,1875.19700,76.27920,-76.27920,0,,,,,0.050000,0.030000,-0.030000,0
2802,HD 28185 c,6241.83209,720.19917,-679.19931,0,,,,,,,,,0.120000,0.021000,-0.022000,0
2803,HD 28192 b,,,,,99.79812,7.62788,-9.85268,0,,,,,0.104000,0.042000,-0.023000,0
2804,HD 28254 b,,,,,368.67000,31.78000,-19.07000,0,,,,,0.810000,0.050000,-0.020000,0
2805,HD 28254 b,1207.74795,953.48522,-699.22250,0,,,,,,,,,0.950000,0.030000,-0.040000,0
2806,HD 285507 b,,,,,311.47340,31.78300,-31.78300,0,,,,,0.090000,0.020000,-0.020000,0
2807,HD 285507 b,,,,,291.43800,10.48800,-10.48800,0,,,,,0.086000,0.019000,-0.019000,0
2808,HD 285968 b,,,,,9.05811,1.36666,-1.36666,0,,,,,0.160000,0.140000,-0.110000,0
2809,HD 285968 b,,,,,9.06000,1.54000,-0.70000,0,,,,,0.148000,0.249000,-0.036000,0
2810,HD 285968 b,,,,,8.40000,,,0,,,,,0.000000,,,0
2811,HD 28678 b,,,,,540.30000,31.80000,-31.80000,0,,,,,0.168000,0.070000,-0.070000,0
2812,HD 28678 b,,,,,490.09386,23.20159,-23.20159,0,,,,,0.149000,0.047000,-0.047000,0
2813,HD 28678 b,,,,,810.46650,101.70560,-101.70560,0,,,,,0.170000,0.070000,-0.070000,0
2814,HD 29021 b,,,,,762.79200,63.56600,-63.56600,0,,,,,0.459000,0.008000,-0.008000,0
2815,HD 29021 b,1420.69298,212.94503,-206.58846,0,789.16793,22.24799,-21.61233,0,,,,,0.453000,0.014000,-0.013000,0
2816,HD 290327 b,,,,,807.25000,54.03000,-44.49000,0,,,,,0.080000,0.080000,-0.030000,0
2817,HD 290327 b,,,,,772.32690,133.48860,-133.48860,0,,,,,0.080000,0.050000,-0.050000,0
2818,HD 29399 b,,,,,498.99060,34.96112,-34.96112,0,,,,,0.050000,0.050000,-0.050000,0
2819,HD 2952 b,,,,,435.42710,82.63580,-82.63580,0,,,,,0.130000,0.090000,-0.090000,0
2820,HD 2952 b,,,,,508.50000,,,0,,,,,0.129000,0.099000,-0.085000,0
2821,HD 2952 b,,,,,284.77425,42.27118,-39.72855,0,,,,,0.269000,0.165000,-0.150000,0
2822,HD 29985 b,1739.47487,617.85842,-367.72747,0,,,,,,,,,0.261000,0.144000,-0.169000,0
2823,HD 30177 b,,,,,2568.06640,31.78300,-31.78300,0,,,,,0.184000,0.012000,-0.012000,0
2824,HD 30177 b,2670.71210,394.42505,-155.41809,0,,,,,,,,,0.207000,0.012000,-0.017000,0
2825,HD 30177 b,,,,,3006.67180,266.97720,-266.97720,0,,,,,0.190000,0.030000,-0.030000,0
2826,HD 30177 b,,,,,2740.33026,39.72875,-40.04658,0,,,,,0.162000,0.010000,-0.010000,0
2827,HD 30177 b,,,,,2447.29100,476.74500,-476.74500,0,,,,,0.220000,0.170000,-0.170000,0
2828,HD 30177 b,,,,,3321.20000,279.70000,-279.70000,0,,,,,0.193000,0.025000,-0.025000,0
2829,HD 30177 c,1954.64470,415.71956,-108.37949,0,,,,,,,,,0.039000,0.005000,-0.013000,0
2830,HD 30177 c,,,,,2415.50800,985.27300,-985.27300,0,,,,,0.220000,0.140000,-0.140000,0
2831,HD 30562 b,467.20776,143.02278,-57.20911,0,413.17693,31.78284,-31.78284,0,,,,,0.748000,0.036000,-0.042000,0
2832,HD 30562 b,,,,,387.75260,44.49620,-44.49620,0,,,,,0.760000,0.050000,-0.050000,0
2833,HD 30562 b,,,,,410.00070,25.42640,-25.42640,0,,,,,0.760000,0.050000,-0.050000,0
2834,HD 30562 b,,,,,436.36200,14.93700,-14.93700,0,,,,,0.778000,0.013000,-0.013000,0
2835,HD 30669 b,,,,,149.37000,19.07000,-19.07000,0,,,,,0.180000,0.150000,-0.150000,0
2836,HD 30856 b,,,,,491.68301,28.92253,-28.92253,0,,,,,0.061000,0.058000,-0.058000,0
2837,HD 30856 b,,,,,572.10000,63.60000,-63.60000,0,,,,,0.117000,,,0
2838,HD 30856 b,,,,,670.62130,101.70560,-101.70560,0,,,,,0.120000,0.180000,-0.180000,0
2839,HD 31253 b,,,,,141.75147,20.02319,-20.02319,0,,,,,0.440000,0.120000,-0.170000,0
2840,HD 31253 b,,,,,197.05460,38.13960,-38.13960,0,,,,,0.300000,0.200000,-0.200000,0
2841,HD 31253 b,,,,,158.90800,22.24720,-22.24720,0,,,,,0.300000,0.200000,-0.200000,0
2842,HD 31527 b,,,,,10.47000,0.89000,-0.87000,0,,,,,0.100000,0.050000,-0.050000,0
2843,HD 31527 c,,,,,14.16000,1.28000,-1.23000,0,,,,,0.040000,0.050000,-0.030000,0
2844,HD 31527 d,,,,,11.82000,1.70000,-1.64000,0,,,,,0.240000,0.130000,-0.130000,0
2845,HD 3167 b,4.97000,0.24000,-0.23000,0,,,,,,,,,0.000000,,,0
2846,HD 3167 b,,,,,,,,,,,,,,,,
2847,HD 3167 b,,,,,,,,,,,,,,,,
2848,HD 3167 b,5.69000,0.44000,-0.44000,0,,,,,,,,,0.000000,,,0
2849,HD 3167 b,,,,,,,,,,,,,,,,
2850,HD 3167 b,,,,,,,,,,,,,,,,
2851,HD 3167 b,5.59000,0.98000,-0.96000,0,,,,,,,,,,,,
2852,HD 3167 b,4.73000,0.28000,-0.29000,0,,,,,,,,,0.100000,,,1
2853,HD 3167 b,5.02000,0.38000,-0.38000,0,,,,,,,,,0.000000,,,0
2854,HD 3167 b,,,,,,,,,,,,,,,,
2855,HD 3167 c,11.13000,0.78000,-0.74000,0,,,,,,,,,0.060000,,,1
2856,HD 3167 c,,,,,,,,,,,,,,,,
2857,HD 3167 c,,,,,,,,,,,,,,,,
2858,HD 3167 c,10.67000,0.85000,-0.81000,0,,,,,,,,,0.150000,,,1
2859,HD 3167 c,8.33000,1.79000,-1.85000,0,,,,,,,,,0.050000,0.070000,-0.040000,0
2860,HD 3167 c,9.80000,1.30000,-1.24000,0,,,,,,,,,0.267000,,,1
2861,HD 3167 c,,,,,,,,,,,,,,,,
2862,HD 3167 c,,,,,,,,,,,,,,,,
2863,HD 3167 c,,,,,,,,,,,,,,,,
2864,HD 3167 c,,,,,,,,,,,,,,,,
2865,HD 3167 d,,,,,4.33000,0.45000,-0.45000,0,,,,,0.120000,,,1
2866,HD 3167 d,,,,,5.03000,0.50000,-0.50000,0,,,,,0.440000,,,1
2867,HD 3167 d,,,,,6.90000,0.71000,-0.71000,0,,,,,0.360000,,,0
2868,HD 3167 e,,,,,8.41000,1.02000,-1.02000,0,,,,,0.150000,,,1
2869,HD 3167 e,,,,,9.74000,1.20000,-1.15000,0,,,,,0.600000,,,1
2870,HD 32518 b,,,,,905.49313,50.85255,-54.34866,0,,,,,0.028000,0.034000,-0.019000,0
2871,HD 32518 b,,,,,966.16000,216.12000,-216.12000,0,,,,,0.010000,0.030000,-0.030000,0
2872,HD 32963 b,,,,,230.74342,11.44182,-11.12399,0,,,,,0.069000,0.040000,-0.039000,0
2873,HD 32963 b,657.90480,263.79758,-203.41018,0,217.39463,11.12399,-10.48834,0,,,,,0.099000,0.028000,-0.028000,0
2874,HD 32963 b,,,,,222.48100,9.53490,-9.53490,0,,,,,0.070000,0.040000,-0.040000,0
2875,HD 330075 b,,,,,197.05000,,,0,,,,,0.000000,,,0
2876,HD 330075 b,,,,,152.55840,6.35660,-6.35660,0,,,,,0.000000,,,0
2877,HD 331093 b,,,,,476.74261,34.96112,-34.96112,0,,,,,0.590000,0.030000,-0.030000,0
2878,HD 33142 b,,,,,440.19455,20.34112,-20.34112,0,,,,,0.066000,0.041000,-0.041000,0
2879,HD 33142 b,,,,,476.74500,69.92260,-69.92260,0,,,,,0.120000,0.170000,-0.170000,0
2880,HD 33142 b,,,,,400.46379,15.89142,-15.89142,0,,,,,0.049000,0.032000,-0.030000,0
2881,HD 33142 b,,,,,413.20000,31.80000,-31.80000,0,,,,,0.120000,,,0
2882,HD 33142 c,,,,,1897.44510,330.54320,-254.26400,0,,,,,0.050000,0.172000,-0.114000,0
2883,HD 33142 c,,,,,282.86728,19.06970,-15.89142,0,,,,,0.081000,0.055000,-0.047000,0
2884,HD 33142 d,,,,,63.56568,6.35657,-9.53485,0,,,,,0.191000,0.140000,-0.128000,0
2885,HD 332231 b,,,,,,,,,,,,,,,,
2886,HD 332231 b,,,,,,,,,,,,,,,,
2887,HD 332231 b,77.55052,6.67443,-6.67443,0,,,,,,,,,0.032000,0.030000,-0.022000,0
2888,HD 33283 b,,,,,104.56607,22.56593,-22.56593,0,,,,,0.399000,0.056000,-0.056000,0
2889,HD 33283 b,,,,,117.59710,12.71320,-12.71320,0,,,,,0.480000,0.050000,-0.050000,0
2890,HD 33283 b,,,,,104.88000,,,0,,,,,0.480000,0.050000,-0.050000,0
2891,HD 33564 b,,,,,2892.10000,,,0,,,,,0.340000,0.020000,-0.020000,0
2892,HD 33844 b,,,,,638.83830,98.52730,-98.52730,0,,,,,0.150000,0.070000,-0.070000,0
2893,HD 33844 b,,,,,622.94680,38.13960,-38.13960,0,,,,,0.150000,0.070000,-0.070000,0
2894,HD 33844 c,,,,,556.20250,57.20940,-57.20940,0,,,,,0.130000,0.100000,-0.100000,0
2895,HD 34445 b,,,,,209.13109,13.03096,-12.71314,0,,,,,0.103000,0.059000,-0.056000,0
2896,HD 34445 b,,,,,260.62060,28.60470,-28.60470,0,,,,,0.270000,0.070000,-0.070000,0
2897,HD 34445 b,,,,,200.00000,9.00000,-9.00000,0,,,,,0.014000,0.035000,-0.014000,0
2898,HD 34445 b,,,,,250.00000,20.00000,-20.00000,0,,,,,0.270000,0.070000,-0.070000,0
2899,HD 34445 c,,,,,53.50000,5.00000,-5.00000,0,,,,,0.036000,0.071000,-0.036000,0
2900,HD 34445 d,,,,,30.70000,3.90000,-3.90000,0,,,,,0.027000,0.051000,-0.027000,0
2901,HD 34445 e,,,,,16.80000,2.90000,-2.90000,0,,,,,0.090000,0.062000,-0.062000,0
2902,HD 34445 f,,,,,37.90000,6.50000,-6.50000,0,,,,,0.031000,0.057000,-0.031000,0
2903,HD 34445 g,,,,,120.60000,38.90000,-38.90000,0,,,,,0.032000,0.080000,-0.032000,0
2904,HD 35759 b,,,,,1195.04080,54.03110,-54.03110,0,,,,,0.389000,0.006000,-0.006000,0
2905,HD 360 b,,,,,238.37131,38.13941,-47.67426,0,,,,,0.139000,0.108000,-0.104000,0
2906,HD 36384 b,,,,,2097.66749,158.91420,-158.91420,0,,,,,0.200000,0.100000,-0.100000,0
2907,HD 3651 b,,,,,72.46524,3.49613,-3.49613,0,,,,,0.645000,0.020000,-0.020000,0
2908,HD 3651 b,,,,,72.10000,7.30000,-7.30000,0,,,,,0.618000,0.051000,-0.051000,0
2909,HD 3651 b,,,,,63.56000,3.18000,-3.18000,0,,,,,0.630000,0.046000,-0.046000,0
2910,HD 3651 b,,,,,69.98582,2.47906,-2.41550,0,,,,,0.614000,0.015000,-0.015000,0
2911,HD 3651 b,,,,,72.78000,2.54300,-2.54300,0,,,,,0.596000,0.036000,-0.036000,0
2912,HD 37124 b,,,,,273.32000,,,0,,,,,0.100000,0.060000,-0.060000,0
2913,HD 37124 b,,,,,198.31800,,,0,,,,,0.079000,,,0
2914,HD 37124 b,,,,,206.58846,5.08525,-5.08525,0,,,,,0.050000,0.019000,-0.022000,0
2915,HD 37124 b,,,,,193.87000,,,0,,,,,0.055000,,,0
2916,HD 37124 b,,,,,214.53525,5.40311,-5.40311,0,,,,,0.054000,0.028000,-0.028000,0
2917,HD 37124 c,,,,,320.99000,,,0,,,,,0.400000,0.200000,-0.200000,0
2918,HD 37124 c,,,,,182.42700,,,0,,,,,0.150000,,,0
2919,HD 37124 c,,,,,205.63498,25.42627,-28.60456,0,,,,,0.126000,0.047000,-0.045000,0
2920,HD 37124 c,,,,,190.69000,,,0,,,,,0.140000,,,0
2921,HD 37124 c,,,,,207.22516,16.52716,-16.52716,0,,,,,0.125000,0.055000,-0.055000,0
2922,HD 37124 d,,,,,220.88300,,,0,,,,,0.297000,,,0
2923,HD 37124 d,,,,,221.20968,18.75197,-18.75197,0,,,,,0.160000,0.140000,-0.140000,0
2924,HD 37124 d,,,,,209.76000,,,0,,,,,0.200000,,,0
2925,HD 37124 d,,,,,209.44892,10.80617,-11.44182,0,,,,,0.160000,0.120000,-0.110000,0
2926,HD 37605 b,,,,,854.96270,95.34900,-95.34900,0,,,,,0.674500,0.001900,-0.001900,0
2927,HD 37605 b,,,,,,,,,,,,,0.734200,0.007800,-0.007800,0
2928,HD 37605 b,,,,,689.69110,50.85280,-50.85280,0,,,,,0.680000,0.000000,0.000000,0
2929,HD 37605 b,,,,,890.52200,3.49600,-3.49600,0,,,,,0.676700,0.001900,-0.001900,0
2930,HD 37605 b,,,,,902.63720,82.63580,-82.63580,0,,,,,0.737000,0.010000,-0.010000,0
2931,HD 37605 b,,,,,759.58000,38.14000,-38.14000,0,,,,,0.677000,0.009000,-0.009000,0
2932,HD 37605 c,,,,,1013.87770,120.77540,-120.77540,0,,,,,0.030000,0.012000,-0.012000,0
2933,HD 37605 c,,,,,1071.08710,263.79890,-82.63580,0,,,,,0.000000,0.055000,-0.029000,0
2934,HD 37605 c,,,,,1069.77100,22.88300,-22.88300,0,,,,,0.013000,0.015000,-0.015000,0
2935,HD 3765 b,,,,,54.98431,4.44960,-4.13177,0,,,,,0.298000,0.078000,-0.071000,0
2936,HD 38283 b,,,,,127.13200,12.71320,-12.71320,0,,,,,0.410000,0.160000,-0.160000,0
